DateTime,Temperature,Humidity
2022-06-15 21:13:53,28.107412,84.11588
2022-06-15 22:13:53,28.123644,84.189285
2022-06-15 23:13:53,28.221853,84.56231
2022-06-16 00:13:53,28.15511,84.30862
2022-06-16 01:13:53,28.247612,84.6563
2022-06-16 02:13:53,28.259386,84.71517
2022-06-16 03:13:53,28.117617,84.16579
2022-06-16 04:13:53,28.089134,84.078964
2022-06-16 05:13:53,27.98031,83.651436
2022-06-16 06:13:53,27.826746,83.06028
2022-06-16 07:13:53,27.816578,83.02065
2022-06-16 08:13:53,27.953606,83.55097
2022-06-16 09:13:53,27.877472,83.26531
2022-06-16 10:13:53,27.991434,83.69479
2022-06-16 11:13:53,27.881897,83.27152
2022-06-16 12:13:53,27.893206,83.322914
2022-06-16 13:13:53,27.719242,82.66026
2022-06-16 14:13:53,27.670403,82.47006
2022-06-16 15:13:53,27.611782,82.24565
2022-06-16 16:13:53,27.407494,81.462395
2022-06-16 17:13:53,27.333078,81.18903
2022-06-16 18:13:53,27.249191,80.86713
2022-06-16 19:13:53,27.299719,81.06343
2022-06-16 20:13:53,27.356983,81.27393
2022-06-16 21:13:53,27.33713,81.20076
2022-06-16 22:13:53,27.235083,80.816376
2022-06-16 23:13:53,27.416517,81.50146
2022-06-17 00:13:53,27.404543,81.47501
2022-06-17 01:13:53,27.285938,81.01802
2022-06-17 02:13:53,27.237022,80.83208
2022-06-17 03:13:53,27.15577,80.516624
2022-06-17 04:13:53,27.06469,80.17157
2022-06-17 05:13:53,26.961914,79.785805
2022-06-17 06:13:53,26.819645,79.24819
2022-06-17 07:13:53,26.684696,78.74036
2022-06-17 08:13:53,26.584455,78.36338
2022-06-17 09:13:53,26.616877,78.48378
2022-06-17 10:13:53,26.580862,78.345695
2022-06-17 11:13:53,26.51207,78.08638
2022-06-17 12:13:53,26.408972,77.70473
